id,category_id,name,file_link,thumbnail,created_at,updated_at
279b7118-cbb1-4ac3-8a42-4195ac3b7c57,e03aab51-4edc-47cc-ae20-822ce7bf5b1f,CoCubes Quantitative Aptitude 1.1,https://drive.google.com/file/d/1fU5A1WpQ-1d_0xI55P2iyQkd7pGRXAjt/view?usp=sharing,https://lh3.googleusercontent.com/d/1fU5A1WpQ-1d_0xI55P2iyQkd7pGRXAjt=s1024?authuser=0,2025-09-18 12:15:43.343729+00,2025-09-18 12:15:43.343729+00
27e8e4b1-466f-462b-8fba-a64cbf9bea1c,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys Paid Material 2 (1),https://drive.google.com/file/d/1sx_BcQy4o72QKUaUe0ahSXwKCm9YXyzc/view?usp=sharing,https://lh3.googleusercontent.com/d/1sx_BcQy4o72QKUaUe0ahSXwKCm9YXyzc=s1024?authuser=0,2025-09-18 12:15:54.501581+00,2025-09-18 12:15:54.501581+00
283c7f95-0b31-4bd0-8211-246224bf2b6c,6e80a5c3-08c8-48e4-b28f-cfd37e4db761,jQuery Notes For Professionals,https://drive.google.com/file/d/1IP0wGyyBK1gZC-xNDbQ-djNMG15SN6pc/preview,https://lh3.googleusercontent.com/d/1IP0wGyyBK1gZC-xNDbQ-djNMG15SN6pc=s1024?authuser=0,2025-09-29 11:06:39.404538+00,2025-09-29 11:06:39.404538+00
2848e86c-3160-4bcc-8948-35d2b36fab61,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys Paper 1 (1),https://drive.google.com/file/d/12YQEONzJXCSfQMy6mnTfDlgNMllucjb7/view?usp=sharing,https://lh3.googleusercontent.com/d/12YQEONzJXCSfQMy6mnTfDlgNMllucjb7=s1024?authuser=0,2025-09-18 12:15:55.807116+00,2025-09-18 12:15:55.807116+00
286bc5a5-7725-409c-b666-2a7d72b2fd04,445e4c76-3eb9-4969-afd9-e9b942b072f2,Prepinsta TCS PrepSter Basic Study Materials (Quantitative),https://drive.google.com/file/d/1uT_67NPG3ROjydD4--y2c1RQ97LvhCnm/view?usp=sharing,https://lh3.googleusercontent.com/d/1uT_67NPG3ROjydD4--y2c1RQ97LvhCnm=s1024?authuser=0,2025-09-18 12:17:18.996177+00,2025-09-18 12:17:18.996177+00
2886e112-a394-40b5-a657-22e7aa49735f,0b8f7991-c880-4dd2-b455-6d33fbbf3f08,All Cheat Sheets Collection,https://drive.google.com/file/d/1tT38QbbP61NTHtr55lhFi2Aq9TzJk5a9/preview,https://lh3.googleusercontent.com/d/1tT38QbbP61NTHtr55lhFi2Aq9TzJk5a9=s1024?authuser=0,2025-09-29 11:03:45.507596+00,2025-09-29 11:03:45.507596+00
2889d7c5-bf81-4eb8-a274-55229ae13174,5434913d-51f7-4204-b8cc-75755d6efd68,Aptitude,https://drive.google.com/file/d/1dMrc0aHee2V53Ikd4PPrwrVDwYLfVqyT/view?usp=sharing,https://lh3.googleusercontent.com/d/1dMrc0aHee2V53Ikd4PPrwrVDwYLfVqyT=s1024?authuser=0,2025-09-18 12:17:05.462972+00,2025-09-18 12:17:05.462972+00
28a90578-011d-40b8-8362-8bbd229b56c2,2335612b-7a33-4225-8bf8-36286f377473,Excel VBA Notes For Professionals,https://drive.google.com/file/d/1p0UjAmiD3M61aggUG0uTevJRiUMBBwG8/preview,https://lh3.googleusercontent.com/d/1p0UjAmiD3M61aggUG0uTevJRiUMBBwG8=s1024?authuser=0,2025-09-29 11:06:41.319997+00,2025-09-29 11:06:41.319997+00
28b252de-0451-40ec-abab-d7343f81ac49,37ea7b77-4e1f-45bd-857f-72753b444964,C lang Data structure Assignment Question 5,https://drive.google.com/file/d/19d7BN3_vuWA6ILUabPQ_e4CFKtAAFkFu/preview,https://lh3.googleusercontent.com/d/19d7BN3_vuWA6ILUabPQ_e4CFKtAAFkFu=s1024?authuser=0,2025-09-29 11:05:28.613911+00,2025-09-29 11:05:28.613911+00
28b372b4-b2d9-49bd-a8b1-a1b3bb250af4,fd204a7b-18f0-48f1-b8c3-4a9f3b9162be,TCS XYZ Company HR Interview Handwritten Notes,https://drive.google.com/file/d/1Qk034Bs398ygrDriu-qrh6kB8gE8ruuZ/view?usp=sharing,https://lh3.googleusercontent.com/d/1Qk034Bs398ygrDriu-qrh6kB8gE8ruuZ=s1024?authuser=0,2025-09-18 12:14:22.695821+00,2025-09-18 12:14:22.695821+00
2909858a-05dd-4e84-9cc5-5e9a9e43186b,3f448b85-fdda-43da-9e2e-78d0bedd65df,DS & Algo Short Notes,https://drive.google.com/file/d/16aaCesc0DLeHtFa5DZPPzMF_rbX-J2i3/preview,https://lh3.googleusercontent.com/d/16aaCesc0DLeHtFa5DZPPzMF_rbX-J2i3=s1024?authuser=0,2025-09-29 11:06:18.099503+00,2025-09-29 11:06:18.099503+00
297f5dc1-6839-414d-8920-7853f213375d,7046f6dc-993f-42b0-a247-0c2e27fe610e,TCS Placement Coding Papers,https://drive.google.com/file/d/1TeoHWKOXOLnzydM8oMlIGEogBC-4YYbJ/view?usp=sharing,https://lh3.googleusercontent.com/d/1TeoHWKOXOLnzydM8oMlIGEogBC-4YYbJ=s1024?authuser=0,2025-09-18 12:17:46.693526+00,2025-09-18 12:17:46.693526+00
2a2247e5-c245-4897-8291-637e27726c1b,119e8b4a-f462-4ff8-a287-1aaa692a271e,Zoho 2,https://drive.google.com/file/d/1Z4xym9Fonwrk-PYeLoT_jsbZ25PKZOQj/view?usp=sharing,https://lh3.googleusercontent.com/d/1Z4xym9Fonwrk-PYeLoT_jsbZ25PKZOQj=s1024?authuser=0,2025-09-18 12:17:08.243366+00,2025-09-18 12:17:08.243366+00
2aa4a902-a142-4a4e-ae06-0224636c85cb,fd204a7b-18f0-48f1-b8c3-4a9f3b9162be,HR Interview Handwritten Notes,https://drive.google.com/file/d/1oKYMkDVZG9lT4KYW2_0PSd584qy5eUT6/view?usp=sharing,https://lh3.googleusercontent.com/d/1oKYMkDVZG9lT4KYW2_0PSd584qy5eUT6=s1024?authuser=0,2025-09-18 12:14:22.313177+00,2025-09-18 12:14:22.313177+00
2b4823fa-d6c3-466d-a3dc-effe16d249a5,7046f6dc-993f-42b0-a247-0c2e27fe610e,6Phrase - 2019 - TCS - Coding Section,https://drive.google.com/file/d/1jg0ryJO2YAPw8iLzZsjN68dTg3dJMWJ3/view?usp=sharing,https://lh3.googleusercontent.com/d/1jg0ryJO2YAPw8iLzZsjN68dTg3dJMWJ3=s1024?authuser=0,2025-09-18 12:17:27.999935+00,2025-09-18 12:17:27.999935+00
2b646c6a-cab5-4547-828a-ff497742db65,a3665f65-642f-4f92-920e-02fe598cb77f,AMCAT Computer Science 1,https://drive.google.com/file/d/1YEHxzRrGrq_DjYJJaNAnfXNAUwq0_KBI/view?usp=sharing,https://lh3.googleusercontent.com/d/1YEHxzRrGrq_DjYJJaNAnfXNAUwq0_KBI=s1024?authuser=0,2025-09-18 12:14:42.61546+00,2025-09-18 12:14:42.61546+00
2b6dbd34-71dc-42c1-b7e1-781b1bf6ceff,bbbfed4b-5fa4-472e-a0cf-7972e219f0d4,Python Complete Notes,https://drive.google.com/file/d/1RkYmik6VHNFCk5Fhg3k9ilOyXZ6AMvXQ/preview,https://lh3.googleusercontent.com/d/1RkYmik6VHNFCk5Fhg3k9ilOyXZ6AMvXQ=s1024?authuser=0,2025-09-29 11:04:06.536956+00,2025-09-29 11:04:06.536956+00
2b810ee4-8a86-4b9a-aef7-f487ae03558e,846b7fcc-1ef4-4025-9907-b964f8a36797,Prepinsta Capgemini Aptitude,https://drive.google.com/file/d/1V8pUtzY8BXMUT2YBT7U2BMvyqns7n9o_/view?usp=sharing,https://lh3.googleusercontent.com/d/1V8pUtzY8BXMUT2YBT7U2BMvyqns7n9o_=s1024?authuser=0,2025-09-18 12:15:17.323635+00,2025-09-18 12:15:17.323635+00
2b971529-57c4-4449-85c9-c83886d3bdf6,e0253cfe-6e31-4562-8fbd-b5b949e83b47,Engineering Mathematics Notes - Ankur Gupta,https://drive.google.com/file/d/1mMw91wc31gkjyIeknW_vzfdaLDcJg9O-/preview,https://lh3.googleusercontent.com/d/1mMw91wc31gkjyIeknW_vzfdaLDcJg9O-=s1024?authuser=0,2025-09-29 11:05:21.315373+00,2025-09-29 11:05:21.315373+00
2c078fe3-cc86-441e-8a22-ce53404ee7a3,58f1f393-85a0-4e87-bf51-842fc1fa1c10,L&amp;T Placement Paper,https://drive.google.com/file/d/1cZF9-EwByugNfZs1X0rQ5lNLH6dbUcsu/view?usp=sharing,https://lh3.googleusercontent.com/d/1cZF9-EwByugNfZs1X0rQ5lNLH6dbUcsu=s1024?authuser=0,2025-09-18 12:17:01.601467+00,2025-09-18 12:17:01.601467+00
2c28c8c3-9c4f-4d6d-a753-fa17ec424d34,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys Paid Material 3,https://drive.google.com/file/d/1iZOTImrIZMHX-T6DMv3xXo8L6ZzzL_4_/view?usp=sharing,https://lh3.googleusercontent.com/d/1iZOTImrIZMHX-T6DMv3xXo8L6ZzzL_4_=s1024?authuser=0,2025-09-18 12:15:45.583787+00,2025-09-18 12:15:45.583787+00
2c64c917-9ab4-4b60-91c7-f6a1bed16e5e,7046f6dc-993f-42b0-a247-0c2e27fe610e,Prepinsta TCS Ninja Aptitude Previous Years Pro Material,https://drive.google.com/file/d/1sJYRRrGgg_A68ab5vK1fjzgkOD_PFwTv/view?usp=sharing,https://lh3.googleusercontent.com/d/1sJYRRrGgg_A68ab5vK1fjzgkOD_PFwTv=s1024?authuser=0,2025-09-18 12:17:30.444049+00,2025-09-18 12:17:30.444049+00
2cc6f589-2974-49a1-a9e5-172d28274f33,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys Paper,https://drive.google.com/file/d/1_JBecf3UoFw9hap-zTzXo9h6N0D4X09z/view?usp=sharing,https://lh3.googleusercontent.com/d/1_JBecf3UoFw9hap-zTzXo9h6N0D4X09z=s1024?authuser=0,2025-09-18 12:16:05.043424+00,2025-09-18 12:16:05.043424+00
2d17c772-a9ef-4d0e-b82c-21193dc6476e,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys Paid Material 1,https://drive.google.com/file/d/1UjzYk3V3wEPNUODNZcTOWyN0t69g7GT2/view?usp=sharing,https://lh3.googleusercontent.com/d/1UjzYk3V3wEPNUODNZcTOWyN0t69g7GT2=s1024?authuser=0,2025-09-18 12:16:28.738235+00,2025-09-18 12:16:28.738235+00
2d655ad3-0ea0-4374-829f-a198e6e8b5ac,7046f6dc-993f-42b0-a247-0c2e27fe610e,TCS Sample Paper,https://drive.google.com/file/d/1fHgY1Do50hJ2W_uyEL1oVuf-zvPVZWjc/view?usp=sharing,https://lh3.googleusercontent.com/d/1fHgY1Do50hJ2W_uyEL1oVuf-zvPVZWjc=s1024?authuser=0,2025-09-18 12:17:56.569945+00,2025-09-18 12:17:56.569945+00
2d688635-410e-461d-a0b9-171454f5ac6b,f046d832-34f9-47a9-99e8-ba8a84d9e92a,Qt5 C++ GUI Programming Cookbook,https://drive.google.com/file/d/1m9Q5buUdoqlH3X1hiGaN4jU2q1-yRJdw/preview,https://lh3.googleusercontent.com/d/1m9Q5buUdoqlH3X1hiGaN4jU2q1-yRJdw=s1024?authuser=0,2025-09-29 11:04:45.353856+00,2025-09-29 11:04:45.353856+00
2d819457-f4fc-4ba5-a75f-70b6a658aee2,71bcbe2b-70c3-4978-8686-7102543e600d,TypeScript Notes For Professionals,https://drive.google.com/file/d/1OT6uMYaqTKLYJBCs6JIVd3xj-Hax88g-/preview,https://lh3.googleusercontent.com/d/1OT6uMYaqTKLYJBCs6JIVd3xj-Hax88g-=s1024?authuser=0,2025-09-29 11:06:25.763886+00,2025-09-29 11:06:25.763886+00
2d95559e-4abe-456d-afe8-372f287355fc,8834bd83-d2e5-4d1d-be6b-ce5a6aca6d38,Learn Java,https://drive.google.com/file/d/1H0nI_dM_i9YLVazpbggmD84c5QY1acZN/preview,https://lh3.googleusercontent.com/d/1H0nI_dM_i9YLVazpbggmD84c5QY1acZN=s1024?authuser=0,2025-09-29 11:04:02.44241+00,2025-09-29 11:04:02.44241+00
2de7ad89-3700-496f-b900-6944f7164c38,8834bd83-d2e5-4d1d-be6b-ce5a6aca6d38,Java Book,https://drive.google.com/file/d/1bHPTwqybNTCS8jblwGjbl-78VzcTu-6D/preview,https://lh3.googleusercontent.com/d/1bHPTwqybNTCS8jblwGjbl-78VzcTu-6D=s1024?authuser=0,2025-09-29 11:04:02.165084+00,2025-09-29 11:04:02.165084+00
2e5a5089-e09e-4397-b351-ad353bdf208c,62e9037d-6990-4118-bc10-6dd35824a3ac,Compiler Design by KG Coding,https://drive.google.com/file/d/1GpaUyZHoWbxrm5-2n2YMwSquszPKESah/preview,https://lh3.googleusercontent.com/d/1GpaUyZHoWbxrm5-2n2YMwSquszPKESah=s1024?authuser=0,2025-09-29 11:06:05.143109+00,2025-09-29 11:06:05.143109+00
2e5cec10-9d98-4e36-8a00-a988fdcfb816,8834bd83-d2e5-4d1d-be6b-ce5a6aca6d38,Java Interview Q&A,https://drive.google.com/file/d/1yXdtJ9HHzG2xq5viiDik1PxgCk-S7SAE/preview,https://lh3.googleusercontent.com/d/1yXdtJ9HHzG2xq5viiDik1PxgCk-S7SAE=s1024?authuser=0,2025-09-29 11:04:03.534162+00,2025-09-29 11:04:03.534162+00
2e64760e-9355-4120-90f5-5f3813821b2c,d5a034ca-c0ef-48ce-97ac-0b0082563b0c,Wordlist Mnemonics,https://drive.google.com/file/d/1bKfo-BKaXElAj05Fzp2uVN_QLrUyiNz_/view?usp=sharing,https://lh3.googleusercontent.com/d/1bKfo-BKaXElAj05Fzp2uVN_QLrUyiNz_=s1024?authuser=0,2025-09-18 12:15:05.01672+00,2025-09-18 12:15:05.01672+00
2f578848-194e-4e9c-ab29-f65f4d884ed9,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys 1,https://drive.google.com/file/d/1EeOiWcdpABLDSw1pznn1pOQkvSI8rTu3/view?usp=sharing,https://lh3.googleusercontent.com/d/1EeOiWcdpABLDSw1pznn1pOQkvSI8rTu3=s1024?authuser=0,2025-09-18 12:16:26.814349+00,2025-09-18 12:16:26.814349+00
2fdb4a96-6f0a-4ee1-b5db-fb46623c0077,9af53c1d-cdd8-49a2-ad56-6bc79844eaa5,PostgreSQL Notes For Professionals,https://drive.google.com/file/d/1S5K1EQRvgGeHBL9n_wl4YfPj7MEiGCko/preview,https://lh3.googleusercontent.com/d/1S5K1EQRvgGeHBL9n_wl4YfPj7MEiGCko=s1024?authuser=0,2025-09-29 11:06:31.546069+00,2025-09-29 11:06:31.546069+00
3030a035-acba-4493-b040-3118a30d1f30,37ea7b77-4e1f-45bd-857f-72753b444964,C lang Data structure Assignment Question 14,https://drive.google.com/file/d/1KoOzLs7-AOLo-NNFZaZZYUCHo0ONtH_E/preview,https://lh3.googleusercontent.com/d/1KoOzLs7-AOLo-NNFZaZZYUCHo0ONtH_E=s1024?authuser=0,2025-09-29 11:05:30.548439+00,2025-09-29 11:05:30.548439+00
303b2501-6e28-465d-b8c0-48d2df7ea021,846b7fcc-1ef4-4025-9907-b964f8a36797,Capgemini Papers 2,https://drive.google.com/file/d/1iQYsPc4opMsyatNUrKpOdUYBagGmrD3R/view?usp=sharing,https://lh3.googleusercontent.com/d/1iQYsPc4opMsyatNUrKpOdUYBagGmrD3R=s1024?authuser=0,2025-09-18 12:15:18.610577+00,2025-09-18 12:15:18.610577+00
307c300b-d953-4176-8e9b-b7ebabb5a7b5,6f5b93f3-e834-4422-8efe-cdfbef532b7a,Dell Verbal Ability Questions and Answers,https://drive.google.com/file/d/1Ghr3PGO9M4M1bQeLd1ejI-w2r6gY-D2X/view?usp=sharing,https://lh3.googleusercontent.com/d/1Ghr3PGO9M4M1bQeLd1ejI-w2r6gY-D2X=s1024?authuser=0,2025-09-18 12:15:23.371974+00,2025-09-18 12:15:23.371974+00
309ec3f0-eb1d-4fc1-a95c-5b4a99478a79,2bb85d1e-6b42-429e-a98b-a06b26b9adb6,SQL Tutorial,https://drive.google.com/file/d/1G4HmgAp8w3tLnTg_CoOAaiLZo5nCyGuq/preview,https://lh3.googleusercontent.com/d/1G4HmgAp8w3tLnTg_CoOAaiLZo5nCyGuq=s1024?authuser=0,2025-09-29 11:04:37.49742+00,2025-09-29 11:04:37.49742+00
30b1c523-95f8-4401-b4d4-4a58d3561608,a6510f4c-0b14-418e-9a4d-63d6b27070eb,Approaching Almost Any Machine Learning Problem,https://drive.google.com/file/d/1tWljB06t_sQHUAOT8kMo4yqmwho_DNfv/preview,https://lh3.googleusercontent.com/d/1tWljB06t_sQHUAOT8kMo4yqmwho_DNfv=s1024?authuser=0,2025-09-29 11:04:27.690498+00,2025-09-29 11:04:27.690498+00
319b6868-f43a-4e58-8266-edc7f551ab7e,37ea7b77-4e1f-45bd-857f-72753b444964,C lang Data structure Assignment Question 13,https://drive.google.com/file/d/1hw2kbhWcW51LD0d6oZ0osPLKPZl7rU3C/preview,https://lh3.googleusercontent.com/d/1hw2kbhWcW51LD0d6oZ0osPLKPZl7rU3C=s1024?authuser=0,2025-09-29 11:05:32.516865+00,2025-09-29 11:05:32.516865+00
31aa9a46-1899-409d-aa69-0a06760fa692,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys Placement Paper 5 (2018),https://drive.google.com/file/d/1_XHz5lQzupmaioXEZh8iPlEoiG7lYZVF/view?usp=sharing,https://lh3.googleusercontent.com/d/1_XHz5lQzupmaioXEZh8iPlEoiG7lYZVF=s1024?authuser=0,2025-09-18 12:16:29.822+00,2025-09-18 12:16:29.822+00
31db7a01-5f6b-4a20-af4a-438655b2e1f4,dd1b029b-e458-47a1-b378-bc06157126ef,Linear Algebra Main Notes,https://drive.google.com/file/d/1QSqS6metJhnBGuXeK-6BkYCXRB7wq4cS/preview,https://lh3.googleusercontent.com/d/1QSqS6metJhnBGuXeK-6BkYCXRB7wq4cS=s1024?authuser=0,2025-09-29 11:06:19.853324+00,2025-09-29 11:06:19.853324+00
32eabc7a-3368-44ee-9e33-a3440d55085d,2d4e2f97-212a-4315-bbcd-9e61ebac2a5e,A course in machine learning,https://drive.google.com/file/d/1omaVbnxQMnxgqh5yqUbpw6DpFg5GCX14/preview,https://lh3.googleusercontent.com/d/1omaVbnxQMnxgqh5yqUbpw6DpFg5GCX14=s1024?authuser=0,2025-09-29 11:05:05.113133+00,2025-09-29 11:05:05.113133+00
32f1f43e-8f3f-437e-bfb5-c4f1f466278e,dd693c77-a92d-45da-9c27-d32bbffcc712,Compiler Design Notes - Made Easy,https://drive.google.com/file/d/1kIiu8Px_hDqAk0_hyCaS4ejhF-EuOIgJ/preview,https://lh3.googleusercontent.com/d/1kIiu8Px_hDqAk0_hyCaS4ejhF-EuOIgJ=s1024?authuser=0,2025-09-29 11:05:41.158029+00,2025-09-29 11:05:41.158029+00
335752a6-4008-4b6b-8ef2-0dbee4436fdb,940017e3-5916-4483-9487-196cb9cc7d6c,HCL Technical Test 4,https://drive.google.com/file/d/1Dlkb8O852YQlja5eN8zePj6xCJs4LCUE/view?usp=sharing,https://lh3.googleusercontent.com/d/1Dlkb8O852YQlja5eN8zePj6xCJs4LCUE=s1024?authuser=0,2025-09-18 12:15:25.478077+00,2025-09-18 12:15:25.478077+00
336e0b7f-85c3-4795-83ea-ec1a7e4dea39,42f6a525-50c0-4219-b7bd-5dc52321e30f,Relations & Functions Notes,https://drive.google.com/file/d/1TumRX0ABg2HqCAQorn6gYMeZnLIvnp1X/preview,https://lh3.googleusercontent.com/d/1TumRX0ABg2HqCAQorn6gYMeZnLIvnp1X=s1024?authuser=0,2025-09-29 11:05:42.620845+00,2025-09-29 11:05:42.620845+00
34087d51-e48f-4319-89e4-e553fcff62f8,0ff59835-c843-45a0-9977-13efc030f9f9,C# Notes For Professionals,https://drive.google.com/file/d/1q01GmpQSIFaXrF8ZgMEzq3u_Xzh26Sgh/preview,https://lh3.googleusercontent.com/d/1q01GmpQSIFaXrF8ZgMEzq3u_Xzh26Sgh=s1024?authuser=0,2025-09-29 11:06:45.795713+00,2025-09-29 11:06:45.795713+00
3408ce67-8ef8-4db3-9ab0-29926e04c8a8,04577458-edfd-4742-ab2a-78b7f8b121b3,Infosys Placement Papers 2014 with Solutions,https://drive.google.com/file/d/11S3fppKaZdV6elTTI9RKi_jwepnZfuhb/view?usp=sharing,https://lh3.googleusercontent.com/d/11S3fppKaZdV6elTTI9RKi_jwepnZfuhb=s1024?authuser=0,2025-09-18 12:15:50.126256+00,2025-09-18 12:15:50.126256+00
341a5ea3-7b3d-4f94-a48e-ff57159b4506,bbbfed4b-5fa4-472e-a0cf-7972e219f0d4,Python Crash Course,https://drive.google.com/file/d/1JIsvpdgBJg4GeeQsscTHyCbq4P2NRwo7/preview,https://lh3.googleusercontent.com/d/1JIsvpdgBJg4GeeQsscTHyCbq4P2NRwo7=s1024?authuser=0,2025-09-29 11:04:10.264413+00,2025-09-29 11:04:10.264413+00
347a4d4d-98fc-4d9e-99e3-e4452696e29d,445e4c76-3eb9-4969-afd9-e9b942b072f2,TCS Programs CLA,https://drive.google.com/file/d/1itoSFdWSDAS7BOswY0Tt5BIz-xie0XVK/view?usp=sharing,https://lh3.googleusercontent.com/d/1itoSFdWSDAS7BOswY0Tt5BIz-xie0XVK=s1024?authuser=0,2025-09-18 12:17:22.767678+00,2025-09-18 12:17:22.767678+00
34cee68d-c258-4f10-9d38-bb5de025ce27,6c5ad600-22ab-471a-a603-0e981834d716,Computer Networks Main Notes,https://drive.google.com/file/d/1kDHVekAt3h5NKmAa3Q26gzcM4o3EfyEh/preview,https://i.ibb.co/5hySqm42/cn-main.png,2025-09-29 11:06:10.8176+00,2025-09-29 11:06:10.8176+00
34eb256a-9665-4023-bfb2-59c9279c7747,15077f28-5e32-4719-92e3-0f6a92201764,Data Structure Notes,https://drive.google.com/file/d/1z_1DZ2I2ls-OPxWZ6MyaLqflbBDXkH57/preview,https://lh3.googleusercontent.com/d/1z_1DZ2I2ls-OPxWZ6MyaLqflbBDXkH57=s1024?authuser=0,2025-09-29 11:04:16.466292+00,2025-09-29 11:04:16.466292+00
3512261f-c082-4f84-843d-1567c4ff4d1b,445e4c76-3eb9-4969-afd9-e9b942b072f2,TCS Mock Test,https://drive.google.com/file/d/1T8YUTH5w_N1CyszNX-WwVcWLpfxbk67Q/view?usp=sharing,https://lh3.googleusercontent.com/d/1T8YUTH5w_N1CyszNX-WwVcWLpfxbk67Q=s1024?authuser=0,2025-09-18 12:17:26.635968+00,2025-09-18 12:17:26.635968+00
3548a46b-0c01-4e1d-8acd-c71a80b909be,a3665f65-642f-4f92-920e-02fe598cb77f,AMCAT English Questions Paper (No Answers),https://drive.google.com/file/d/1RQcS84yE8AZjWJyKR7enFyr0qXhROL6A/view?usp=sharing,https://lh3.googleusercontent.com/d/1RQcS84yE8AZjWJyKR7enFyr0qXhROL6A=s1024?authuser=0,2025-09-18 12:14:35.1217+00,2025-09-18 12:14:35.1217+00
35a00fae-2920-44ab-800e-3c2580353e13,92d821e9-89e5-486b-a078-9dc12cef5770,Visual Basic .NET Notes For Professionals,https://drive.google.com/file/d/11b_1ChEzneIzQwllUFojnhWtiGD_qsCb/preview,https://lh3.googleusercontent.com/d/11b_1ChEzneIzQwllUFojnhWtiGD_qsCb=s1024?authuser=0,2025-09-29 11:05:15.595955+00,2025-09-29 11:05:15.595955+00
35b9a26c-6eda-4080-b74d-12fc2d22ec14,bf828403-1368-40f3-91fc-946ca10181b8,Oracle Database Notes For Professionals,https://drive.google.com/file/d/1upBE7MstJwDtECBU9O6ETcggRFkI0_c-/preview,https://lh3.googleusercontent.com/d/1upBE7MstJwDtECBU9O6ETcggRFkI0_c-=s1024?authuser=0,2025-09-29 11:05:16.734542+00,2025-09-29 11:05:16.734542+00
35c3b6a5-06e1-4d33-a50c-b5576a98c6ad,37ea7b77-4e1f-45bd-857f-72753b444964,C lang Data structure Assignment Solution 3,https://drive.google.com/file/d/13drRT3LPQtoJVfYurqoir3iC64_lvKaZ/preview,https://lh3.googleusercontent.com/d/13drRT3LPQtoJVfYurqoir3iC64_lvKaZ=s1024?authuser=0,2025-09-29 11:05:27.461266+00,2025-09-29 11:05:27.461266+00
35cbba8c-7a52-473e-b1e8-9afaa0354202,8834bd83-d2e5-4d1d-be6b-ce5a6aca6d38,Java Language Specification 8,https://drive.google.com/file/d/136V-pvwW2JsdQpQ_sWVMQaR3hn0RGey3/preview,https://lh3.googleusercontent.com/d/136V-pvwW2JsdQpQ_sWVMQaR3hn0RGey3=s1024?authuser=0,2025-09-29 11:04:01.63031+00,2025-09-29 11:04:01.63031+00
35f820ba-9e29-4d60-ac17-2a128c7e6f56,99bbab80-02db-4660-b035-55c2a192cbc8,IBM Number Series Questions and Solutions,https://drive.google.com/file/d/1cj3eoGZ10cDPK5nxfwkPfdrtAifuFusg/view?usp=sharing,https://lh3.googleusercontent.com/d/1cj3eoGZ10cDPK5nxfwkPfdrtAifuFusg=s1024?authuser=0,2025-09-18 12:16:36.790911+00,2025-09-18 12:16:36.790911+00
3619bd8a-0e66-4a90-a2b0-dea5ea9afcb7,fd420d48-5bfe-4d4f-8d30-41e9d43d7a4c,IMTS Job Description,https://drive.google.com/file/d/1S1lF0v8D5_Zi7c0UGn9oKzBDxQcRcJHd/view?usp=sharing,https://lh3.googleusercontent.com/d/1S1lF0v8D5_Zi7c0UGn9oKzBDxQcRcJHd=s1024?authuser=0,2025-09-18 12:16:54.71533+00,2025-09-18 12:16:54.71533+00
3626c043-b06a-4ed1-91c0-fa770e0d957c,8cb1b145-658d-4663-85cb-e045e1d4451b,Notes of SQL,https://drive.google.com/file/d/1jyDQpwgqfTuGNJVyfkoRu_b86C_zSFZ9/preview,https://lh3.googleusercontent.com/d/1jyDQpwgqfTuGNJVyfkoRu_b86C_zSFZ9=s1024?authuser=0,2025-09-29 11:04:00.552044+00,2025-09-29 11:04:00.552044+00
363a87dd-d501-4d04-bb6c-da4094835179,7046f6dc-993f-42b0-a247-0c2e27fe610e,TCS Placement Papers,https://drive.google.com/file/d/1QYdPTEtwjAQnXX5PgVe0drGcXTnwLmFm/view?usp=sharing,https://lh3.googleusercontent.com/d/1QYdPTEtwjAQnXX5PgVe0drGcXTnwLmFm=s1024?authuser=0,2025-09-18 12:17:34.20416+00,2025-09-18 12:17:34.20416+00
36cc8526-4f6c-4b20-949d-5da0b82d5c3f,44cc8f41-6010-4d25-b2d8-397d00ae695b,System Design Interview Prep,https://drive.google.com/file/d/13DYyx3SXoiHIZ3TDQ92oPzZRDRUzEbhh/preview,https://lh3.googleusercontent.com/d/13DYyx3SXoiHIZ3TDQ92oPzZRDRUzEbhh=s1024?authuser=0,2025-09-29 11:04:35.715539+00,2025-09-29 11:04:35.715539+00
36e7fcdb-f5f3-40f7-a58e-2f5b7f23ab08,45762cc0-f65b-44a9-b5c9-2646740a3fe7,Complete Vedic Maths,https://drive.google.com/file/d/1lnzCy7HZ3EEv9gnZOYykl2W7Ddgb9NEd/view?usp=sharing,https://lh3.googleusercontent.com/d/1lnzCy7HZ3EEv9gnZOYykl2W7Ddgb9NEd=s1024?authuser=0,2025-09-18 12:15:03.925779+00,2025-09-18 12:15:03.925779+00
3711690e-a6f8-4925-b0df-da16e65f2764,445e4c76-3eb9-4969-afd9-e9b942b072f2,TCS Coding Programming Questions 2018-2019,https://drive.google.com/file/d/18Zr5TvxFZBtnieE8yyiCVj6JAAzNBJAB/view?usp=sharing,https://lh3.googleusercontent.com/d/18Zr5TvxFZBtnieE8yyiCVj6JAAzNBJAB=s1024?authuser=0,2025-09-18 12:17:14.378324+00,2025-09-18 12:17:14.378324+00
